epoch,f1,loss,lr
0,0.5191510915756226,0.971356987953186,9.99775e-05
1,0.6118674278259277,0.7925386428833008,9.9955e-05
2,0.6435632705688477,0.7353891730308533,9.9932506e-05
3,0.6607664227485657,0.7035101652145386,9.991001e-05
4,0.6727438569068909,0.680076539516449,9.988751e-05
5,0.6824624538421631,0.660630464553833,9.9865014e-05
6,0.689461886882782,0.6450244784355164,9.984252e-05
7,0.6942598223686218,0.6344276666641235,9.982002e-05
8,0.7003099918365479,0.623065710067749,9.979752e-05
9,0.7051495909690857,0.613106369972229,9.9775025e-05
10,0.7102609276771545,0.6044487357139587,9.975253e-05
11,0.7124243974685669,0.5996111035346985,9.973003e-05
12,0.716780960559845,0.5901703238487244,9.970753e-05
13,0.7189834117889404,0.5869064331054688,9.9685036e-05
14,0.7223689556121826,0.5792924761772156,9.966254e-05
15,0.7259408235549927,0.5719312429428101,9.964004e-05
16,0.7273735404014587,0.5699193477630615,9.9617544e-05
17,0.7292180061340332,0.5660921931266785,9.959505e-05
18,0.7318403124809265,0.560596227645874,9.957255e-05
19,0.7342051267623901,0.5571835041046143,9.955005e-05
20,0.7353163957595825,0.5533058643341064,9.9527555e-05
21,0.7372158169746399,0.5503300428390503,9.950506e-05
22,0.7396090030670166,0.5454875826835632,9.948256e-05
23,0.7410817742347717,0.543124258518219,9.946006e-05
24,0.7424542307853699,0.5391854047775269,9.9437566e-05
25,0.7445436120033264,0.5371077060699463,9.941507e-05
26,0.7449507713317871,0.5347999930381775,9.939257e-05
27,0.7468509674072266,0.5309606790542603,9.9370074e-05
28,0.7493594884872437,0.5271613001823425,9.934758e-05
29,0.7497300505638123,0.525132417678833,9.932508e-05
30,0.7507973313331604,0.5232634544372559,9.930258e-05
31,0.7517737746238708,0.5215077996253967,9.9280085e-05
32,0.75172358751297,0.5205370783805847,9.925759e-05
33,0.7535986304283142,0.517538845539093,9.923509e-05
34,0.7551575303077698,0.5150428414344788,9.921259e-05
35,0.756401538848877,0.5135939717292786,9.9190096e-05
36,0.756902277469635,0.5107971429824829,9.91676e-05
37,0.7581575512886047,0.5081270933151245,9.91451e-05
38,0.7578395009040833,0.5086550116539001,9.9122604e-05
39,0.7598268389701843,0.5059236288070679,9.910011e-05
40,0.7603225708007812,0.5050971508026123,9.907761e-05
41,0.7609619498252869,0.5030930042266846,9.905511e-05
42,0.7610273957252502,0.5020537972450256,9.9032615e-05
43,0.7629023194313049,0.4999414384365082,9.901012e-05
44,0.7639582753181458,0.4987507462501526,9.898762e-05
45,0.7640365362167358,0.49719879031181335,9.896512e-05
46,0.7647237777709961,0.49525514245033264,9.8942626e-05
47,0.7659568786621094,0.4929533898830414,9.892013e-05
48,0.7664662599563599,0.4940608739852905,9.889763e-05
49,0.7670963406562805,0.49079376459121704,9.8875134e-05
50,0.7668760418891907,0.4904291331768036,9.885264e-05
51,0.7689051628112793,0.48739489912986755,9.883014e-05
52,0.7689802050590515,0.48813414573669434,9.880764e-05
53,0.768211305141449,0.4877985417842865,9.8785145e-05
54,0.7697750926017761,0.48470979928970337,9.876265e-05
55,0.7710307836532593,0.4836886525154114,9.874015e-05
56,0.7700470685958862,0.4833429753780365,9.871765e-05
57,0.7709800601005554,0.4822874665260315,9.8695156e-05
58,0.7718272805213928,0.48128804564476013,9.867266e-05
59,0.7717391848564148,0.4805322587490082,9.865016e-05
60,0.7726938724517822,0.4790400564670563,9.8627665e-05
61,0.7728980779647827,0.47841623425483704,9.860517e-05
62,0.7731678485870361,0.47775959968566895,9.858267e-05
63,0.7741602063179016,0.4750407040119171,9.856017e-05
64,0.7758229970932007,0.47325006127357483,9.8537676e-05
65,0.7751588225364685,0.47240447998046875,9.851518e-05
66,0.7751949429512024,0.47417810559272766,9.849268e-05
67,0.7757922410964966,0.472944051027298,9.8470184e-05
