epoch,f1,loss,lr
0,0.0027926270850002766,0.09404131025075912,0.0004998875
1,0.020703021436929703,0.07996547967195511,0.000499775
2,0.03930697590112686,0.07754060626029968,0.0004996625
3,0.057874053716659546,0.07585157454013824,0.00049954996
4,0.06942252814769745,0.07458867877721786,0.00049943745
5,0.08307310193777084,0.07337067276239395,0.00049932493
6,0.09452737867832184,0.07237456738948822,0.0004992124
7,0.10072139650583267,0.07156376540660858,0.0004990999
8,0.11217418313026428,0.07074528932571411,0.0004989874
9,0.12107905000448227,0.06995244324207306,0.00049887487
10,0.12903927266597748,0.0693984106183052,0.00049876235
11,0.13556185364723206,0.06882449239492416,0.00049864984
12,0.14425820112228394,0.0683937594294548,0.0004985373
13,0.14946074783802032,0.06798376142978668,0.0004984248
14,0.15149620175361633,0.06773752719163895,0.0004983123
15,0.16138969361782074,0.06723973900079727,0.0004981998
16,0.16459599137306213,0.0668826773762703,0.00049808726
17,0.1698208600282669,0.06665510684251785,0.00049797475
18,0.1742982268333435,0.06638658791780472,0.00049786223
19,0.18040873110294342,0.06598908454179764,0.0004977497
20,0.1822667121887207,0.06584009528160095,0.0004976372
21,0.18715108931064606,0.06555220484733582,0.0004975247
22,0.18840369582176208,0.06542247533798218,0.00049741217
23,0.19393812119960785,0.06509757786989212,0.00049729965
24,0.19725041091442108,0.0648898333311081,0.00049718714
25,0.2006027102470398,0.06467469781637192,0.0004970746
26,0.20125560462474823,0.06462086737155914,0.0004969621
27,0.20536857843399048,0.0643344596028328,0.0004968496
28,0.20628806948661804,0.06424564868211746,0.0004967371
29,0.2125137448310852,0.06405553966760635,0.00049662456
30,0.21379311382770538,0.06384653598070145,0.00049651205
31,0.21373440325260162,0.06372924149036407,0.00049639953
32,0.21705767512321472,0.06354105472564697,0.000496287
33,0.21867059171199799,0.06349306553602219,0.0004961745
34,0.22795134782791138,0.06308428943157196,0.000496062
35,0.22503146529197693,0.06312309205532074,0.00049594947
36,0.2288847118616104,0.06294640898704529,0.00049583695
37,0.22893281280994415,0.06297356635332108,0.00049572444
38,0.2298213243484497,0.06285914033651352,0.0004956119
39,0.23174262046813965,0.06277976185083389,0.0004954994
40,0.23526209592819214,0.06255952268838882,0.0004953869
41,0.2372206300497055,0.06241720914840698,0.0004952744
42,0.23452232778072357,0.06244656816124916,0.00049516186
43,0.2375614494085312,0.06236625090241432,0.00049504935
44,0.2396218478679657,0.06225859001278877,0.00049493683
45,0.2383975237607956,0.0622345432639122,0.0004948243
46,0.24072057008743286,0.06209485977888107,0.0004947118
47,0.24293825030326843,0.06192994490265846,0.0004945993
48,0.24528171122074127,0.06186879798769951,0.00049448677
49,0.24607832729816437,0.061774272471666336,0.00049437425
50,0.24936512112617493,0.0616990327835083,0.00049426174
51,0.24973511695861816,0.06159475818276405,0.0004941492
52,0.24961890280246735,0.06164960935711861,0.0004940367
53,0.24903008341789246,0.061535950750112534,0.0004939242
54,0.2519902288913727,0.061456017196178436,0.0004938117
55,0.25403767824172974,0.0613025426864624,0.00049369916
56,0.25232160091400146,0.061270225793123245,0.00049358665
57,0.25401294231414795,0.061248596757650375,0.00049347413
58,0.25523534417152405,0.061217423528432846,0.0004933616
59,0.2591223418712616,0.06099410727620125,0.0004932491
60,0.25788477063179016,0.061070751398801804,0.0004931366
61,0.25849246978759766,0.060963600873947144,0.00049302407
62,0.2593550980091095,0.061048563569784164,0.00049291155
63,0.26100313663482666,0.06074177101254463,0.00049279904
64,0.2618255019187927,0.06080327183008194,0.0004926865
65,0.26116451621055603,0.06069507822394371,0.000492574
66,0.2648773789405823,0.06060371920466423,0.0004924615
67,0.26238882541656494,0.060728464275598526,0.000492349
68,0.2653322219848633,0.060587383806705475,0.00049223646
69,0.26739245653152466,0.06041666492819786,0.00049212395
70,0.26559245586395264,0.060512326657772064,0.00049201143
71,0.2672591507434845,0.060485225170850754,0.0004918989
72,0.26637792587280273,0.0603768453001976,0.0004917864
73,0.2690611779689789,0.06036399304866791,0.0004916739
74,0.2706369459629059,0.06016607582569122,0.00049156137
75,0.2707673907279968,0.06018083915114403,0.00049144885
76,0.2746603488922119,0.06009112671017647,0.00049133634
77,0.27482885122299194,0.06006269156932831,0.0004912238
78,0.2740899324417114,0.059925373643636703,0.0004911113
79,0.27166032791137695,0.06003737449645996,0.0004909988
80,0.27410998940467834,0.059927117079496384,0.0004908863
81,0.27436405420303345,0.060028474777936935,0.00049077376
82,0.27337756752967834,0.05995524302124977,0.00049066124
83,0.2745816111564636,0.05989495664834976,0.00049054873
84,0.27412036061286926,0.05989374592900276,0.0004904362
85,0.27503857016563416,0.0597345270216465,0.0004903237
86,0.27647078037261963,0.05980145186185837,0.0004902112
87,0.27844393253326416,0.059677474200725555,0.00049009867
88,0.2789205312728882,0.05967216566205025,0.00048998615
89,0.27401092648506165,0.0597972497344017,0.00048987364
90,0.2811604142189026,0.0595686249434948,0.0004897611
91,0.27995240688323975,0.059588633477687836,0.0004896486
92,0.27992135286331177,0.05956244468688965,0.0004895361
93,0.28278645873069763,0.05951270833611488,0.0004894236
94,0.28024548292160034,0.059559740126132965,0.00048931106
95,0.282169908285141,0.05947786197066307,0.00048919854
96,0.28343337774276733,0.05935493856668472,0.00048908603
97,0.2833561301231384,0.059441495686769485,0.0004889735
98,0.2820928692817688,0.059488631784915924,0.000488861
99,0.28474918007850647,0.05931723862886429,0.0004887485
100,0.28380894660949707,0.05934522673487663,0.00048863597
101,0.28457677364349365,0.059269268065690994,0.00048852345
102,0.28571364283561707,0.05921736732125282,0.00048841094
103,0.2863385081291199,0.05908100679516792,0.0004882984
104,0.2886260449886322,0.05901734530925751,0.00048818593
105,0.2885611951351166,0.059014346450567245,0.00048807345
106,0.2862927317619324,0.05911117419600487,0.00048796096
107,0.2896775007247925,0.05895529314875603,0.00048784848
108,0.28638389706611633,0.059215087443590164,0.000487736
109,0.2853652536869049,0.05912715941667557,0.0004876235
110,0.2873128652572632,0.05908512696623802,0.00048751102
111,0.2891803979873657,0.05902363732457161,0.00048739853
112,0.2872075140476227,0.059033121913671494,0.00048728604
