epoch,f1,loss,lr
0,0.0013915536692366004,0.14534415304660797,9.99775e-05
1,0.12948459386825562,0.11144698411226273,9.9955e-05
2,0.18127690255641937,0.10617842525243759,9.9932506e-05
3,0.20088961720466614,0.10254044085741043,9.991001e-05
4,0.21465542912483215,0.09966933727264404,9.988751e-05
5,0.22973483800888062,0.09738466143608093,9.9865014e-05
6,0.24342933297157288,0.09574878960847855,9.984252e-05
7,0.25067028403282166,0.09455730766057968,9.982002e-05
8,0.26217105984687805,0.09325028210878372,9.979752e-05
9,0.26568159461021423,0.09243088960647583,9.9775025e-05
10,0.2702256441116333,0.09160563349723816,9.975253e-05
11,0.2760678827762604,0.09082125127315521,9.973003e-05
12,0.2794765830039978,0.09024680405855179,9.970753e-05
13,0.28767290711402893,0.08940034359693527,9.9685036e-05
14,0.29524874687194824,0.08865106850862503,9.966254e-05
15,0.3004833459854126,0.08787921071052551,9.964004e-05
16,0.30112525820732117,0.08739309757947922,9.9617544e-05
17,0.30435696244239807,0.0870618224143982,9.959505e-05
18,0.30859795212745667,0.08652108907699585,9.957255e-05
19,0.3123081922531128,0.08600815385580063,9.955005e-05
20,0.3177471458911896,0.08548880368471146,9.9527555e-05
21,0.3211393356323242,0.08500294387340546,9.950506e-05
22,0.3249207139015198,0.08457209169864655,9.948256e-05
23,0.325772762298584,0.08422467857599258,9.946006e-05
24,0.3278254568576813,0.08379872143268585,9.9437566e-05
25,0.32985273003578186,0.08351965993642807,9.941507e-05
26,0.33771511912345886,0.08288970589637756,9.939257e-05
27,0.33855247497558594,0.08269023895263672,9.9370074e-05
28,0.33806130290031433,0.08236255496740341,9.934758e-05
29,0.3426070511341095,0.08214160054922104,9.932508e-05
30,0.3438633382320404,0.0816795751452446,9.930258e-05
31,0.34935763478279114,0.08119625598192215,9.9280085e-05
32,0.34751608967781067,0.08111024647951126,9.925759e-05
33,0.3517342805862427,0.08073621988296509,9.923509e-05
34,0.3533548414707184,0.08042512089014053,9.921259e-05
35,0.3555271327495575,0.08007239550352097,9.9190096e-05
36,0.35926762223243713,0.07983844727277756,9.91676e-05
37,0.35795074701309204,0.07962704449892044,9.91451e-05
