epoch,f1,loss,lr
0,0.002033319789916277,0.1543225347995758,9.99775e-05
1,0.0005951490602456033,0.1106741800904274,9.9955e-05
2,0.0010575278429314494,0.10954669862985611,9.9932506e-05
3,0.005143326707184315,0.10778219997882843,9.991001e-05
4,0.01082062441855669,0.1057187020778656,9.988751e-05
5,0.0200132317841053,0.10439574718475342,9.9865014e-05
6,0.025962388142943382,0.10334625095129013,9.984252e-05
7,0.03080783225595951,0.10261045396327972,9.982002e-05
8,0.03545357286930084,0.10194820165634155,9.979752e-05
9,0.0389893539249897,0.10134067386388779,9.9775025e-05
10,0.041959065943956375,0.10086314380168915,9.975253e-05
11,0.04419045150279999,0.10030753910541534,9.973003e-05
12,0.05109633132815361,0.09967838227748871,9.970753e-05
13,0.05491860210895538,0.0990031361579895,9.9685036e-05
14,0.06050810217857361,0.09851301461458206,9.966254e-05
15,0.0649304986000061,0.09803199023008347,9.964004e-05
16,0.06486555188894272,0.09789153933525085,9.9617544e-05
17,0.06678800284862518,0.09752122312784195,9.959505e-05
18,0.07225460559129715,0.09697359055280685,9.957255e-05
19,0.07637012004852295,0.09661225974559784,9.955005e-05
20,0.07715271413326263,0.09633120894432068,9.9527555e-05
21,0.08397887647151947,0.09597621858119965,9.950506e-05
22,0.08279586583375931,0.09574912488460541,9.948256e-05
23,0.08588288724422455,0.09551317989826202,9.946006e-05
24,0.09113931655883789,0.09507863223552704,9.9437566e-05
25,0.09319543838500977,0.09485411643981934,9.941507e-05
26,0.09475454688072205,0.09453883767127991,9.939257e-05
27,0.09860844910144806,0.09421044588088989,9.9370074e-05
28,0.10020196437835693,0.09412895888090134,9.934758e-05
29,0.10091806203126907,0.09387457370758057,9.932508e-05
30,0.10460752993822098,0.09343712031841278,9.930258e-05
31,0.10714596509933472,0.09331987798213959,9.9280085e-05
32,0.10997376590967178,0.09301527589559555,9.925759e-05
33,0.1112692803144455,0.09282620996236801,9.923509e-05
34,0.11519787460565567,0.09255210310220718,9.921259e-05
35,0.11605458706617355,0.09249911457300186,9.9190096e-05
36,0.11734183132648468,0.0922621488571167,9.91676e-05
37,0.12016813457012177,0.09194536507129669,9.91451e-05
38,0.12073161453008652,0.09190677106380463,9.9122604e-05
39,0.12342121452093124,0.0916663110256195,9.910011e-05
40,0.12573502957820892,0.09147026389837265,9.907761e-05
41,0.1267106682062149,0.09129244089126587,9.905511e-05
42,0.13160505890846252,0.0909157246351242,9.9032615e-05
43,0.13389310240745544,0.09074907004833221,9.901012e-05
44,0.13312682509422302,0.0907045230269432,9.898762e-05
45,0.13614201545715332,0.09055040776729584,9.896512e-05
46,0.1377999186515808,0.0902605876326561,9.8942626e-05
47,0.14020437002182007,0.09010784327983856,9.892013e-05
48,0.1408231556415558,0.08986902981996536,9.889763e-05
49,0.144626647233963,0.08971701562404633,9.8875134e-05
50,0.14496438205242157,0.0896543562412262,9.885264e-05
51,0.14640918374061584,0.08950060606002808,9.883014e-05
52,0.14860567450523376,0.08932483196258545,9.880764e-05
53,0.15210725367069244,0.08923991769552231,9.8785145e-05
54,0.150335431098938,0.0890265628695488,9.876265e-05
55,0.15353582799434662,0.08883261680603027,9.874015e-05
56,0.1570999175310135,0.08861470967531204,9.871765e-05
57,0.15321442484855652,0.08875849843025208,9.8695156e-05
58,0.15927566587924957,0.08834638446569443,9.867266e-05
59,0.16129553318023682,0.08812994509935379,9.865016e-05
60,0.16340896487236023,0.08801943063735962,9.8627665e-05
61,0.16580764949321747,0.08776212483644485,9.860517e-05
62,0.1693638563156128,0.08771605789661407,9.858267e-05
63,0.1658162772655487,0.08767782896757126,9.856017e-05
64,0.16938349604606628,0.0874435231089592,9.8537676e-05
65,0.1698230355978012,0.0873488187789917,9.851518e-05
66,0.17245636880397797,0.08709097653627396,9.849268e-05
